day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;595700;ASH_COATED_OSMIUM;9992;11;9990;27;;;10008;14;10012;30;;;10000.0;0.0
2;595700;INTARIAN_PEPPER_ROOT;12371;8;12365;23;;;12384;7;;;;;12377.0;0.0
2;595800;ASH_COATED_OSMIUM;9993;23;;;;;10009;13;10015;28;;;10000.5;0.0
2;595800;INTARIAN_PEPPER_ROOT;12370;8;12367;23;;;12383;10;12387;23;;;12377.0;0.0
2;595900;ASH_COATED_OSMIUM;9990;14;;;;;10009;26;;;;;10000.5;0.0
2;595900;INTARIAN_PEPPER_ROOT;12372;12;12368;18;;;12383;9;12387;20;;;12377.5;0.0
2;596000;ASH_COATED_OSMIUM;9992;13;9990;20;9987;20;10008;12;10011;22;;;10000.0;0.0
2;596000;INTARIAN_PEPPER_ROOT;12371;11;;;;;12385;11;;;;;12378.0;0.0
2;596100;ASH_COATED_OSMIUM;9992;12;9989;24;;;10008;25;10011;27;;;9999.5;0.0
2;596100;INTARIAN_PEPPER_ROOT;12372;11;;;;;12384;8;12388;21;12394;22;12378.0;0.0
2;596200;ASH_COATED_OSMIUM;9993;10;;;;;10009;15;10012;26;;;10000.5;0.0
2;596200;INTARIAN_PEPPER_ROOT;12373;22;;;;;12385;9;12389;21;;;12378.5;0.0
2;596300;ASH_COATED_OSMIUM;9992;15;9988;21;;;10008;15;;;;;10000.0;0.0
2;596300;INTARIAN_PEPPER_ROOT;12373;8;;;;;12386;23;12389;20;;;12379.0;0.0
2;596400;ASH_COATED_OSMIUM;9991;22;9990;29;;;10008;11;10010;30;;;10000.0;0.0
2;596400;INTARIAN_PEPPER_ROOT;12373;10;12370;25;;;12386;11;12387;23;;;12379.0;0.0
2;596500;ASH_COATED_OSMIUM;9991;14;9991;24;9988;21;10009;11;10012;12;;;10000.5;0.0
2;596500;INTARIAN_PEPPER_ROOT;12372;9;;;;;12387;17;12390;24;;;12379.5;0.0
2;596600;ASH_COATED_OSMIUM;9996;12;;;;;10009;12;;;;;10000.5;0.0
2;596600;INTARIAN_PEPPER_ROOT;12374;9;12371;20;;;12386;9;12393;19;;;12380.0;0.0
2;596700;ASH_COATED_OSMIUM;9992;27;9989;23;;;10008;12;;;;;10000.0;0.0
2;596700;INTARIAN_PEPPER_ROOT;12375;12;12371;17;;;12387;11;12392;16;;;12380.0;0.0
2;596800;ASH_COATED_OSMIUM;9991;14;9990;23;;;10008;15;10010;21;;;10000.0;0.0
2;596800;INTARIAN_PEPPER_ROOT;12373;22;;;;;12387;10;;;;;12380.5;0.0
2;596900;ASH_COATED_OSMIUM;9992;14;9989;24;;;10008;14;10011;29;;;10000.0;0.0
2;596900;INTARIAN_PEPPER_ROOT;12375;12;12371;17;;;12388;11;;;;;12380.5;0.0
2;597000;ASH_COATED_OSMIUM;9992;12;;;;;10009;11;;;;;9999.5;0.0
2;597000;INTARIAN_PEPPER_ROOT;12375;11;12372;12;;;12384;10;12386;17;;;12381.0;0.0
2;597100;ASH_COATED_OSMIUM;9991;3;;;9987;23;10008;15;;;;;10000.0;0.0
2;597100;INTARIAN_PEPPER_ROOT;12375;19;;;;;12383;15;12390;21;;;12381.5;0.0
2;597200;ASH_COATED_OSMIUM;9993;13;9990;20;;;10004;14;10011;13;;;10000.5;0.0
2;597200;INTARIAN_PEPPER_ROOT;12375;8;12373;23;;;12383;9;12391;8;;;12381.5;0.0
2;597300;ASH_COATED_OSMIUM;9993;14;;;;;10009;11;10011;24;;;10000.5;0.0
2;597300;INTARIAN_PEPPER_ROOT;12375;12;;;;;12384;10;12392;16;;;12382.0;0.0
2;597400;ASH_COATED_OSMIUM;9992;14;9991;20;;;10010;14;10011;30;;;10000.5;0.0
2;597400;INTARIAN_PEPPER_ROOT;12377;9;12374;20;;;12390;20;12391;15;;;12382.5;0.0
2;597500;ASH_COATED_OSMIUM;9993;15;9990;28;;;10005;23;;;;;10000.5;0.0
2;597500;INTARIAN_PEPPER_ROOT;12376;12;;;;;12389;10;;;;;12382.5;0.0
2;597600;ASH_COATED_OSMIUM;9993;10;9991;23;;;10009;13;;;;;10000.5;0.0
2;597600;INTARIAN_PEPPER_ROOT;12378;10;12373;25;;;12390;9;12391;18;;;12383.0;0.0
2;597700;ASH_COATED_OSMIUM;9994;26;9989;30;;;10008;10;;;;;10000.0;0.0
2;597700;INTARIAN_PEPPER_ROOT;12377;11;12374;15;;;12392;10;12393;15;;;12383.5;0.0
2;597800;ASH_COATED_OSMIUM;9991;12;9990;24;;;10010;10;10012;24;;;10000.5;0.0
2;597800;INTARIAN_PEPPER_ROOT;12376;11;;;;;12390;9;;;;;12383.5;0.0
2;597900;ASH_COATED_OSMIUM;9998;13;9988;22;;;10009;11;10011;23;;;10000.5;0.0
2;597900;INTARIAN_PEPPER_ROOT;12378;10;12373;23;;;12393;17;;;;;12384.0;0.0
2;598000;ASH_COATED_OSMIUM;9991;14;9991;24;;;10009;8;10012;29;;;10000.5;0.0
2;598000;INTARIAN_PEPPER_ROOT;12378;11;12373;21;;;12390;7;;;;;12384.0;0.0
2;598100;ASH_COATED_OSMIUM;9994;12;;;;;10008;26;;;;;10000.0;0.0
2;598100;INTARIAN_PEPPER_ROOT;12377;11;12376;15;;;12393;12;12394;24;;;12384.5;0.0
2;598200;ASH_COATED_OSMIUM;9991;23;;;;;10003;11;;;;;10000.0;0.0
2;598200;INTARIAN_PEPPER_ROOT;12379;8;12376;15;;;12393;11;12394;20;;;12385.0;0.0
2;598300;ASH_COATED_OSMIUM;9992;13;9989;24;;;10010;14;10012;24;;;10000.0;0.0
2;598300;INTARIAN_PEPPER_ROOT;12379;22;12377;20;;;12392;11;;;;;12385.0;0.0
2;598400;ASH_COATED_OSMIUM;9992;25;;;;;10008;14;;;;;9999.5;0.0
2;598400;INTARIAN_PEPPER_ROOT;12380;18;;;;;12393;16;12394;16;;;12385.5;0.0
2;598500;ASH_COATED_OSMIUM;9991;13;9988;26;;;10008;10;10010;30;;;9999.0;0.0
2;598500;INTARIAN_PEPPER_ROOT;12381;4;;;;;12393;24;12395;20;;;12386.0;0.0
2;598600;ASH_COATED_OSMIUM;9989;11;9990;22;;;10004;7;10010;15;;;9999.5;0.0
2;598600;INTARIAN_PEPPER_ROOT;12380;8;12378;8;;;12392;11;12396;15;;;12386.0;0.0
2;598700;ASH_COATED_OSMIUM;9989;15;9988;22;;;10007;12;10010;29;;;9999.0;0.0
2;598700;INTARIAN_PEPPER_ROOT;12380;10;12377;15;;;12395;17;12395;19;;;12386.5;0.0
2;598800;ASH_COATED_OSMIUM;9992;12;9987;21;;;10008;13;10008;21;;;9999.5;0.0
2;598800;INTARIAN_PEPPER_ROOT;12381;9;12380;15;;;12395;10;12396;18;;;12387.0;0.0
2;598900;ASH_COATED_OSMIUM;9991;15;;;;;10009;15;10011;27;;;10000.0;0.0
2;598900;INTARIAN_PEPPER_ROOT;12380;11;;;;;12394;11;;;;;12387.0;0.0
2;599000;ASH_COATED_OSMIUM;9991;11;;;;;10008;12;10010;22;;;9999.5;0.0
2;599000;INTARIAN_PEPPER_ROOT;12381;10;12378;23;;;12393;10;12399;25;;;12387.5;0.0
2;599100;ASH_COATED_OSMIUM;9992;13;9990;14;;;10008;13;10011;23;;;10000.0;0.0
2;599100;INTARIAN_PEPPER_ROOT;12382;10;12379;21;;;12395;10;12398;20;;;12388.0;0.0
2;599200;ASH_COATED_OSMIUM;9992;13;;;;;10008;15;10010;29;;;9999.5;0.0
2;599200;INTARIAN_PEPPER_ROOT;12382;8;12377;22;;;12395;8;12397;18;;;12388.0;0.0
2;599300;ASH_COATED_OSMIUM;9992;12;9990;20;;;10008;15;;;;;10000.0;0.0
2;599300;INTARIAN_PEPPER_ROOT;12381;10;;;;;12395;11;12394;15;;;12388.5;0.0
2;599400;ASH_COATED_OSMIUM;9993;15;9989;22;;;10011;14;10014;15;;;10000.5;0.0
2;599400;INTARIAN_PEPPER_ROOT;12384;12;12381;16;;;12395;11;12399;15;;;12389.0;0.0
2;599500;ASH_COATED_OSMIUM;9991;14;9990;14;;;10009;23;;;;;10000.0;0.0
2;599500;INTARIAN_PEPPER_ROOT;12384;9;12381;15;;;12396;12;;;;;12389.0;0.0
2;599600;ASH_COATED_OSMIUM;9992;12;;;;;10008;21;10012;26;;;10000.0;0.0
2;599600;INTARIAN_PEPPER_ROOT;12383;3;12381;18;;;12397;10;12400;17;;;12389.5;0.0
2;599700;ASH_COATED_OSMIUM;9991;12;9990;27;;;10008;14;10010;21;;;10000.0;0.0
2;599700;INTARIAN_PEPPER_ROOT;12384;11;;;;;12395;10;12398;15;;;12389.5;0.0
2;599800;ASH_COATED_OSMIUM;9990;12;9988;27;;;10008;15;10011;22;;;9999.5;0.0
2;599800;INTARIAN_PEPPER_ROOT;12384;10;;;;;12396;12;12399;15;;;12390.0;0.0
2;599900;ASH_COATED_OSMIUM;9990;11;;;;;10007;21;10009;22;;;9999.0;0.0
2;599900;INTARIAN_PEPPER_ROOT;12385;12;12380;21;;;12398;9;12400;17;;;12390.5;0.0
2;600000;ASH_COATED_OSMIUM;9991;11;;;;;10007;15;10009;22;;;9998.5;0.0
2;600000;INTARIAN_PEPPER_ROOT;12385;8;12380;23;;;12397;9;;;;;12390.5;0.0
2;600100;ASH_COATED_OSMIUM;9990;10;;;;;10007;12;10010;30;;;9998.5;0.0
2;600100;INTARIAN_PEPPER_ROOT;12386;8;12383;11;;;12397;11;12401;25;;;12391.0;0.0
2;600200;ASH_COATED_OSMIUM;9990;12;;;;;10006;28;;;;;9998.0;0.0
2;600200;INTARIAN_PEPPER_ROOT;12386;9;;;;;12397;10;12402;22;;;12391.5;0.0
2;600300;ASH_COATED_OSMIUM;9990;12;;;;;10007;13;10010;21;;;9997.5;0.0
2;600300;INTARIAN_PEPPER_ROOT;12384;12;;;;;12398;19;;;;;12391.5;0.0
2;600400;ASH_COATED_OSMIUM;9989;29;;;;;10007;11;;;;;9998.5;0.0
2;600400;INTARIAN_PEPPER_ROOT;12387;17;;;;;12399;8;12402;15;;;12392.0;0.0
2;600500;ASH_COATED_OSMIUM;9991;13;9988;27;9986;30;10007;12;10010;24;;;9999.0;0.0
2;600500;INTARIAN_PEPPER_ROOT;12387;23;12384;15;;;12400;11;12404;18;;;12392.5;0.0
2;600600;ASH_COATED_OSMIUM;9992;15;9990;21;;;10008;14;10011;26;;;9999.5;0.0
2;600600;INTARIAN_PEPPER_ROOT;12392;9;;;;;12401;12;12401;15;12404;18;12392.5;0.0
2;600700;ASH_COATED_OSMIUM;9991;23;9989;24;;;10007;27;10009;28;;;9999.0;0.0
2;600700;INTARIAN_PEPPER_ROOT;12386;11;12382;18;12379;16;12399;11;12402;19;;;12393.0;0.0
2;600800;ASH_COATED_OSMIUM;9991;15;9988;20;;;10009;10;10010;20;;;9999.0;0.0
2;600800;INTARIAN_PEPPER_ROOT;12386;21;;;;;12399;9;12402;10;;;12393.0;0.0
2;600900;ASH_COATED_OSMIUM;9992;25;;;;;10009;5;10010;23;;;9999.5;0.0
2;600900;INTARIAN_PEPPER_ROOT;12386;9;12385;16;;;12399;8;;;;;12393.5;0.0
2;601000;ASH_COATED_OSMIUM;9991;14;9989;27;;;10009;26;;;;;9999.5;0.0
2;601000;INTARIAN_PEPPER_ROOT;12387;12;;;;;12400;8;12406;18;;;12394.0;0.0
2;601100;ASH_COATED_OSMIUM;9991;11;;;;;10007;15;;;;;9999.0;0.0
2;601100;INTARIAN_PEPPER_ROOT;12386;10;12386;22;;;12402;18;;;;;12394.0;0.0
2;601200;ASH_COATED_OSMIUM;9991;30;;;;;10007;5;10011;22;;;9999.0;0.0
2;601200;INTARIAN_PEPPER_ROOT;12389;11;;;;;12402;11;12404;22;;;12394.5;0.0
2;601300;ASH_COATED_OSMIUM;9991;15;;;;;10007;11;10010;27;;;9999.0;0.0
2;601300;INTARIAN_PEPPER_ROOT;12394;15;12385;25;;;12403;11;12406;15;;;12395.0;0.0
2;601400;ASH_COATED_OSMIUM;9992;12;9989;28;;;10008;13;;;;;9999.5;0.0
2;601400;INTARIAN_PEPPER_ROOT;12389;9;12387;15;;;12401;12;;;;;12395.0;0.0
2;601500;ASH_COATED_OSMIUM;9991;10;9990;30;;;10008;11;10011;20;;;9999.5;0.0
2;601500;INTARIAN_PEPPER_ROOT;12390;11;;;;;12401;12;12405;19;;;12395.5;0.0
2;601600;ASH_COATED_OSMIUM;9991;11;9989;22;;;10008;11;10013;28;;;9999.0;0.0
2;601600;INTARIAN_PEPPER_ROOT;12389;10;12386;21;;;12402;9;12405;23;;;12395.5;0.0
2;601700;ASH_COATED_OSMIUM;9991;12;9988;25;;;10008;12;;;;;9998.5;0.0
2;601700;INTARIAN_PEPPER_ROOT;12390;10;;;;;12402;21;12406;19;;;12396.0;0.0
2;601800;ASH_COATED_OSMIUM;9991;20;;;;;10007;14;10009;23;;;9999.0;0.0
2;601800;INTARIAN_PEPPER_ROOT;12391;8;12385;23;;;12405;9;12407;24;;;12396.5;0.0
2;601900;ASH_COATED_OSMIUM;9992;3;9989;21;;;10009;14;10011;22;;;9999.5;0.0
2;601900;INTARIAN_PEPPER_ROOT;12391;10;12389;18;;;12404;8;;;;;12396.5;0.0
2;602000;ASH_COATED_OSMIUM;9992;11;9989;27;;;10008;24;10011;27;;;9999.5;0.0
2;602000;INTARIAN_PEPPER_ROOT;12391;11;;;;;12404;8;;;;;12397.0;0.0
2;602100;ASH_COATED_OSMIUM;9992;15;9988;27;;;10008;10;10011;27;;;9999.5;0.0
2;602100;INTARIAN_PEPPER_ROOT;12392;18;;;;;12406;12;12407;24;;;12397.5;0.0
2;602200;ASH_COATED_OSMIUM;9992;15;;;;;10003;12;;;;;10000.0;0.0
2;602200;INTARIAN_PEPPER_ROOT;12391;9;12388;19;;;12404;10;12407;20;;;12397.5;0.0
2;602300;ASH_COATED_OSMIUM;9990;14;9990;28;;;10003;14;;;;;9999.5;0.0
2;602300;INTARIAN_PEPPER_ROOT;12392;8;12387;24;;;12404;8;12409;21;;;12398.0;0.0
2;602400;ASH_COATED_OSMIUM;9993;15;9991;26;;;10009;10;10012;27;;;10000.5;0.0
2;602400;INTARIAN_PEPPER_ROOT;12393;11;;;;;12400;9;12408;18;;;12398.5;0.0
2;602500;ASH_COATED_OSMIUM;9991;12;9990;20;9988;25;10009;10;10011;22;;;10001.0;0.0
2;602500;INTARIAN_PEPPER_ROOT;12390;10;12390;17;;;12405;12;12408;19;;;12398.5;0.0
2;602600;ASH_COATED_OSMIUM;9994;29;9990;29;;;10010;11;10012;29;;;10000.0;0.0
2;602600;INTARIAN_PEPPER_ROOT;12391;9;12389;19;;;12406;9;;;;;12399.0;0.0
2;602700;ASH_COATED_OSMIUM;9993;15;9993;27;;;10010;15;;;;;10000.5;0.0
2;602700;INTARIAN_PEPPER_ROOT;12393;10;12388;9;;;12407;10;12409;17;;;12399.5;0.0
2;602800;ASH_COATED_OSMIUM;9992;10;9989;23;;;10008;14;10011;28;;;10000.0;0.0
2;602800;INTARIAN_PEPPER_ROOT;12394;8;;;;;12405;11;;;;;12399.5;0.0
2;602900;ASH_COATED_OSMIUM;9991;24;;;;;10009;26;10012;29;;;10000.5;0.0
2;602900;INTARIAN_PEPPER_ROOT;12394;9;12391;24;;;12408;3;12409;20;;;12400.0;0.0
2;603000;ASH_COATED_OSMIUM;9993;13;;;;;10009;10;10009;30;;;10001.0;0.0
2;603000;INTARIAN_PEPPER_ROOT;12394;12;12392;22;;;12409;12;;;;;12400.5;0.0
2;603100;ASH_COATED_OSMIUM;9993;24;9990;22;;;10009;11;10012;23;;;10000.5;0.0
2;603100;INTARIAN_PEPPER_ROOT;12393;9;12391;25;12389;22;12407;8;;;;;12400.5;0.0
2;603200;ASH_COATED_OSMIUM;9993;15;9989;10;;;10010;15;10012;28;;;10000.5;0.0
2;603200;INTARIAN_PEPPER_ROOT;12394;9;;;;;12408;10;12415;20;;;12401.0;0.0
2;603300;ASH_COATED_OSMIUM;9996;13;9994;23;;;10009;10;;;;;10000.5;0.0
2;603300;INTARIAN_PEPPER_ROOT;12397;10;;;;;12407;15;12411;24;;;12401.0;0.0
2;603400;ASH_COATED_OSMIUM;9991;14;;;;;10010;21;;;;;10000.5;0.0
2;603400;INTARIAN_PEPPER_ROOT;12396;15;12391;15;;;12407;11;12410;25;;;12401.5;0.0
2;603500;ASH_COATED_OSMIUM;9993;23;;;;;10009;12;10012;30;;;10001.0;0.0
2;603500;INTARIAN_PEPPER_ROOT;12395;12;;;;;12408;10;12411;20;;;12402.0;0.0
2;603600;ASH_COATED_OSMIUM;9999;14;;;;;10010;14;10014;10;;;10002.0;0.0
2;603600;INTARIAN_PEPPER_ROOT;12395;10;12394;19;;;12409;19;;;;;12402.0;0.0
2;603700;ASH_COATED_OSMIUM;9994;10;;;;;10010;15;;;;;10002.0;0.0
2;603700;INTARIAN_PEPPER_ROOT;12396;17;;;;;12409;17;;;;;12402.5;0.0
2;603800;ASH_COATED_OSMIUM;9994;15;;;;;10010;12;10013;22;;;10001.5;0.0
2;603800;INTARIAN_PEPPER_ROOT;12398;9;12394;24;;;12410;8;;;;;12403.0;0.0
2;603900;ASH_COATED_OSMIUM;9993;27;9991;29;;;10009;13;10013;15;;;10001.0;0.0
2;603900;INTARIAN_PEPPER_ROOT;12396;9;12396;16;;;12412;8;;;;;12403.0;0.0
2;604000;ASH_COATED_OSMIUM;9993;10;9990;26;;;10010;14;10011;27;;;10001.0;0.0
2;604000;INTARIAN_PEPPER_ROOT;12396;11;12395;16;;;12410;8;;;;;12403.5;0.0
2;604100;ASH_COATED_OSMIUM;9994;12;9990;20;;;10010;20;10012;24;;;10001.5;0.0
2;604100;INTARIAN_PEPPER_ROOT;12398;10;;;;;12408;10;;;;;12404.0;0.0
2;604200;ASH_COATED_OSMIUM;9997;26;;;;;10010;10;;;;;10001.5;0.0
2;604200;INTARIAN_PEPPER_ROOT;12398;10;12394;23;;;12410;8;12415;21;;;12404.0;0.0
2;604300;ASH_COATED_OSMIUM;9993;13;9990;27;;;10009;13;10013;27;;;10001.0;0.0
2;604300;INTARIAN_PEPPER_ROOT;12399;9;;;;;12413;9;12413;19;;;12404.5;0.0
2;604400;ASH_COATED_OSMIUM;9992;13;9995;26;;;10010;27;;;;;10001.5;0.0
2;604400;INTARIAN_PEPPER_ROOT;12398;11;12396;19;;;12411;25;12416;25;;;12404.5;0.0
2;604500;ASH_COATED_OSMIUM;9993;10;9991;29;;;10010;15;;;;;10002.0;0.0
2;604500;INTARIAN_PEPPER_ROOT;12397;12;12395;12;;;12411;25;12414;15;;;12405.0;0.0
2;604600;ASH_COATED_OSMIUM;9997;15;9991;29;;;10007;14;10012;29;;;10001.5;0.0
2;604600;INTARIAN_PEPPER_ROOT;12400;10;12396;21;;;12412;11;;;;;12405.5;0.0
2;604700;ASH_COATED_OSMIUM;9994;15;;;;;10011;14;10012;15;;;10001.5;0.0
2;604700;INTARIAN_PEPPER_ROOT;12399;8;12396;17;;;12411;8;12414;16;;;12405.5;0.0
2;604800;ASH_COATED_OSMIUM;9994;13;;;;;10012;11;;;;;10002.0;0.0
2;604800;INTARIAN_PEPPER_ROOT;12398;11;;;;;12413;10;;;;;12406.0;0.0
2;604900;ASH_COATED_OSMIUM;9995;30;9993;28;;;10006;15;10013;30;;;10003.0;0.0
2;604900;INTARIAN_PEPPER_ROOT;12404;24;12403;25;;;12414;9;12416;21;;;12406.5;0.0
2;605000;ASH_COATED_OSMIUM;9995;14;9993;22;;;10011;13;10015;30;;;10002.5;0.0
2;605000;INTARIAN_PEPPER_ROOT;12401;9;12397;22;;;12413;10;;;;;12406.5;0.0
2;605100;ASH_COATED_OSMIUM;9995;10;;;;;10012;15;10013;30;;;10002.5;0.0
2;605100;INTARIAN_PEPPER_ROOT;12402;12;12397;18;;;12414;11;12415;15;;;12407.0;0.0
2;605200;ASH_COATED_OSMIUM;9995;12;;;;;10011;11;;;;;10002.5;0.0
2;605200;INTARIAN_PEPPER_ROOT;12400;9;;;;;12415;12;;;;;12407.5;0.0
2;605300;ASH_COATED_OSMIUM;9994;15;9991;22;;;10010;12;10008;27;;;10002.0;0.0
2;605300;INTARIAN_PEPPER_ROOT;12401;11;;;;;12416;18;12419;16;;;12407.5;0.0
2;605400;ASH_COATED_OSMIUM;9994;14;9991;22;;;10011;15;;;;;10002.0;0.0
2;605400;INTARIAN_PEPPER_ROOT;12401;4;12399;25;;;12415;20;;;;;12408.0;0.0
2;605500;ASH_COATED_OSMIUM;9995;13;9990;24;;;10006;14;10014;26;;;10002.5;0.0
2;605500;INTARIAN_PEPPER_ROOT;12401;9;12399;20;;;12414;18;12416;23;;;12408.0;0.0
2;605600;ASH_COATED_OSMIUM;9994;11;;;;;10007;12;10013;21;;;10002.0;0.0
2;605600;INTARIAN_PEPPER_ROOT;12402;20;;;;;12415;12;;;;;12408.5;0.0
2;605700;ASH_COATED_OSMIUM;9994;10;9993;23;;;10011;13;;;;;10003.0;0.0
2;605700;INTARIAN_PEPPER_ROOT;12405;9;12401;22;;;12411;8;;;;;12409.0;0.0
2;605800;ASH_COATED_OSMIUM;9992;23;;;;;10012;15;10014;27;;;10002.5;0.0
2;605800;INTARIAN_PEPPER_ROOT;12401;11;;;;;12412;8;12421;17;;;12409.0;0.0
2;605900;ASH_COATED_OSMIUM;9994;14;9991;27;;;10011;15;;;;;10002.5;0.0
2;605900;INTARIAN_PEPPER_ROOT;12402;8;12400;25;;;12416;12;12419;20;;;12409.5;0.0
2;606000;ASH_COATED_OSMIUM;9996;11;;;;;10012;12;10014;23;;;10003.5;0.0
2;606000;INTARIAN_PEPPER_ROOT;12404;12;12401;18;;;12416;11;12419;23;;;12410.0;0.0
2;606100;ASH_COATED_OSMIUM;9995;10;9992;26;;;10011;11;;;;;10003.0;0.0
2;606100;INTARIAN_PEPPER_ROOT;12404;12;;;;;12417;12;12421;23;;;12410.0;0.0
2;606200;ASH_COATED_OSMIUM;9995;21;;;;;10011;11;10014;26;;;10003.0;0.0
2;606200;INTARIAN_PEPPER_ROOT;12409;9;12402;15;;;12412;25;12420;15;;;12410.5;0.0
2;606300;ASH_COATED_OSMIUM;9995;28;9991;27;;;10011;15;10014;26;;;10002.5;0.0
2;606300;INTARIAN_PEPPER_ROOT;12403;7;12402;25;;;12417;16;12421;24;;;12411.0;0.0
2;606400;ASH_COATED_OSMIUM;9995;14;;;;;10011;14;;;;;10003.0;0.0
2;606400;INTARIAN_PEPPER_ROOT;12405;10;;;;;12417;10;;;;;12411.0;0.0
2;606500;ASH_COATED_OSMIUM;9994;11;9993;30;;;10012;10;10013;29;;;10003.0;0.0
2;606500;INTARIAN_PEPPER_ROOT;12405;8;;;;;12419;12;12420;25;;;12411.5;0.0
2;606600;ASH_COATED_OSMIUM;9992;15;9993;28;;;10011;15;10015;30;;;10002.5;0.0
2;606600;INTARIAN_PEPPER_ROOT;12405;12;12402;15;;;12418;12;12420;24;;;12411.5;0.0
2;606700;ASH_COATED_OSMIUM;9995;15;9993;28;;;10011;14;10014;12;;;10003.0;0.0
2;606700;INTARIAN_PEPPER_ROOT;12406;9;12402;16;;;12419;18;12417;19;;;12412.0;0.0
2;606800;ASH_COATED_OSMIUM;9995;14;9992;27;;;10011;4;;;;;10002.5;0.0
2;606800;INTARIAN_PEPPER_ROOT;12406;9;12404;19;;;12420;8;12421;16;;;12412.5;0.0
2;606900;ASH_COATED_OSMIUM;9994;14;9992;29;;;10010;12;10013;21;;;10002.0;0.0
2;606900;INTARIAN_PEPPER_ROOT;12406;9;12404;24;;;12418;11;12422;20;;;12412.5;0.0
2;607000;ASH_COATED_OSMIUM;9996;11;9990;20;;;10012;15;10012;30;;;10001.5;0.0
2;607000;INTARIAN_PEPPER_ROOT;12407;9;12401;16;;;12414;9;12423;17;;;12413.0;0.0
2;607100;ASH_COATED_OSMIUM;9994;26;9992;24;;;10010;15;;;;;10001.5;0.0
2;607100;INTARIAN_PEPPER_ROOT;12408;10;12404;15;;;12419;8;12424;15;;;12413.5;0.0
2;607200;ASH_COATED_OSMIUM;9994;11;9992;24;;;10010;13;;;;;10002.0;0.0
2;607200;INTARIAN_PEPPER_ROOT;12412;9;;;;;12422;25;;;12431;20;12413.5;0.0
2;607300;ASH_COATED_OSMIUM;9994;15;9990;25;;;10011;13;;;;;10001.5;0.0
2;607300;INTARIAN_PEPPER_ROOT;12408;8;12407;8;;;12420;12;;;;;12414.0;0.0
2;607400;ASH_COATED_OSMIUM;9993;29;9990;21;;;10009;12;10012;29;;;10001.0;0.0
2;607400;INTARIAN_PEPPER_ROOT;12407;9;12405;16;;;12420;11;;;;;12414.5;0.0
2;607500;ASH_COATED_OSMIUM;9993;12;;;;;10009;15;10011;22;;;10001.0;0.0
2;607500;INTARIAN_PEPPER_ROOT;12408;19;12406;17;;;12420;12;12425;16;;;12414.5;0.0
2;607600;ASH_COATED_OSMIUM;9999;15;;;;;10009;10;10012;22;;;10001.0;0.0
2;607600;INTARIAN_PEPPER_ROOT;12409;10;12406;17;;;12421;9;;;;;12415.0;0.0
2;607700;ASH_COATED_OSMIUM;9994;14;9991;25;;;10012;15;10012;13;;;10001.5;0.0
2;607700;INTARIAN_PEPPER_ROOT;12408;8;12407;21;;;12423;9;12424;15;;;12415.5;0.0
2;607800;ASH_COATED_OSMIUM;9994;5;9991;26;;;10010;15;10012;24;;;10001.5;0.0
2;607800;INTARIAN_PEPPER_ROOT;12408;8;12408;24;;;12417;9;12425;23;;;12415.5;0.0
2;607900;ASH_COATED_OSMIUM;9994;5;;;;;10011;11;;;;;10001.5;0.0
2;607900;INTARIAN_PEPPER_ROOT;12410;9;12406;15;;;12424;11;12424;16;;;12416.0;0.0
2;608000;ASH_COATED_OSMIUM;9994;29;;;;;10012;13;;;;;10002.0;0.0
2;608000;INTARIAN_PEPPER_ROOT;12409;11;12407;24;;;12424;10;12426;24;;;12416.5;0.0
2;608100;ASH_COATED_OSMIUM;9993;14;9993;25;;;10011;14;10014;27;;;10002.5;0.0
2;608100;INTARIAN_PEPPER_ROOT;12410;22;12407;16;;;12423;12;;;;;12416.5;0.0
2;608200;ASH_COATED_OSMIUM;9994;20;9992;27;;;10008;11;;;;;10001.5;0.0
2;608200;INTARIAN_PEPPER_ROOT;12410;17;12410;25;;;12423;10;12427;18;;;12417.0;0.0
2;608300;ASH_COATED_OSMIUM;9994;11;9992;24;;;10010;12;10013;21;;;10001.5;0.0
2;608300;INTARIAN_PEPPER_ROOT;12410;11;12407;16;;;12424;11;12426;19;;;12417.0;0.0
2;608400;ASH_COATED_OSMIUM;9994;13;;;;;10010;15;10013;27;;;10001.5;0.0
2;608400;INTARIAN_PEPPER_ROOT;12412;11;12409;17;;;12424;11;12427;22;;;12417.5;0.0
2;608500;ASH_COATED_OSMIUM;9994;30;9992;20;;;10010;11;10014;21;;;10002.0;0.0
2;608500;INTARIAN_PEPPER_ROOT;12413;10;12410;22;;;12424;8;;;;;12418.0;0.0
2;608600;ASH_COATED_OSMIUM;9994;28;;;;;10010;11;10013;22;;;10002.0;0.0
2;608600;INTARIAN_PEPPER_ROOT;12412;18;;;;;12425;11;12426;25;;;12418.0;0.0
2;608700;ASH_COATED_OSMIUM;9994;15;9991;25;;;10011;21;10013;21;;;10002.0;0.0
2;608700;INTARIAN_PEPPER_ROOT;12412;9;12408;19;;;12425;9;12428;24;;;12418.5;0.0
2;608800;ASH_COATED_OSMIUM;9992;13;;;;;10011;10;;;;;10001.5;0.0
2;608800;INTARIAN_PEPPER_ROOT;12414;11;12410;15;;;12425;22;;;;;12419.0;0.0
